NUM_YEARS_TO_RUN,DISABLE_PATHFINDING,TEST_NAME,IS_SEEDED,SEED,TURN_TIME,DAYS_PER_YEAR,ENABLE_PERSONALITY_TRANSMISSION,AGE_TURN_ADULT,MIN_DEATH_AGE,MAX_DEATH_AGE,MIN_OFFSPRING_AMOUNT,MAX_OFFSPRING_AMOUNT,MIN_FERTILITY_AGE,MAX_FERTILITY_AGE,MIN_FRIENDS,MAX_FRIENDS,PERSONALITY_LENGTH,PERSONALITY_THRESHOLD,MAX_NUMBER_OF_SOCIAL_MEETUPS_PER_WEEK,DAILY_CHANCE_OF_SOCIAL_MEETUP,TIME_AT_WORK_SCHOOL,TIME_AT_HOME,TIME_AT_SOCIAL,MIN_INITIAL_CHILDREN,MAX_INITIAL_CHILDREN,MIN_INITIAL_PARENT_AGE,MAX_INITIAL_PARENT_AGE,MIN_INITIAL_CHILD_AGE,MAX_INITIAL_CHILD_AGE,SELECTED_MAP_INDEX,PERCENT_CHILD_SOCIAL_BUILDINGS,density,avgConnectivity,avgClusteringCoefficient,skewness,avgPathLength,medianPathLength,avgPercentCanReach,maxDepth,avgDepth,num_communities,avg_community_size,max_community_size,min_community_size,percent_nodes_that_can_reach_all_nodes,idealDensity,idealAvgConnectivity,idealAvgClusteringCoefficient,idealSkewness,idealAvgPathLength,idealMedianPathLength,idealAvgPercentCanReach,idealMaxDepth,idealAvgDepth,idealNum_communities,idealAvg_community_size,idealMax_community_size,idealMin_community_size,idealPercent_nodes_that_can_reach_all_nodes,
100,True,Personality length (98),True,10,0,1,False,18,70,100,0,3,20,50,3,5,98,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02140673,4.623853,0.4159021,-0.1373589,5.48843,5,0.2036866,14,5.59633,13,3.615385,5,3,0,0.03202514,6.917431,0.5328746,6.630267,7.318485,7,0.6934596,21,12.56881,9,4.666667,6,3,0,
100,True,Personality length (98),True,1,0,1,False,18,70,100,0,3,20,50,3,5,98,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02048335,4.752137,0.2849003,0.5061499,3.931389,3,0.1277669,13,5.153846,8,3.625,5,3,0,0.03072502,7.128205,0.4451567,6.107384,6.43657,6,0.7462929,16,10.51282,9,4.333333,6,3,0,
100,True,Personality length (97),True,9,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.0190139,4.677419,0.423387,0.1595229,2.95,3,0.07804369,8,3.741935,12,3.666667,5,3,0,0.02806189,6.903226,0.483199,6.763951,9.104192,8,0.8083367,32,19.73387,10,4.3,6,3,0,
100,True,Personality length (97),True,8,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02063492,5.15873,0.375,0.05120604,7.006363,6,0.3167674,20,6.777778,12,3.5,5,3,0,0.02761905,6.904762,0.5257937,5.15786,10.85625,10,0.8167666,33,22.14286,10,4.4,5,3,0,
100,True,Personality length (97),True,7,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02006953,4.495575,0.3532448,0.1485876,3.507786,3,0.09053177,12,4.345133,14,3.285714,4,3,0,0.03128951,7.00885,0.441003,7.07512,6.570788,6,0.7865919,17,12.85841,7,4,5,3,0,
100,True,Personality length (97),True,6,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01955373,5.08397,0.3530535,0.2207721,5.093386,5,0.2352427,14,5.687023,9,3.888889,6,3,0,0.02718732,7.068702,0.4885495,5.112545,8.073469,8,0.8629444,22,14.99237,10,4.1,5,3,0,
100,True,Personality length (97),True,5,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.01915682,4.521008,0.3431372,0.3807113,3.339709,3,0.09229574,11,3.831933,10,3.8,5,3,0,0.02905569,6.857143,0.4495797,7.604213,7.058512,7,0.7470524,18,12.19328,7,4,6,3,0,
100,True,Personality length (97),True,4,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02149167,4.642202,0.428899,0.1839799,3.933739,4,0.1244844,12,3.715596,12,3.333333,4,3,0,0.03244988,7.009174,0.5305809,8.29333,7.747289,7,0.6055045,29,13.52294,7,4.857143,6,4,0,
100,True,Personality length (97),True,3,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02276384,5.053571,0.4970238,0.1407681,3.321399,3,0.09797508,11,4.178571,14,3.928571,5,3,0,0.03169241,7.035714,0.4747023,6.327829,8.756344,8,0.8827327,26,16.89286,7,4.428571,6,3,0,
100,True,Personality length (97),True,2,0,1,False,18,70,100,0,3,20,50,3,5,97,0.5,2,0.25,0,0,0,0,3,20,40,0,17,0,0.2,0.02128936,4.896552,0.3864942,0.279574,5.952788,5,0.1999108,21,7.706897,11,3.545455,5,3,0,0.03080959,7.086207,0.4403735,5.704967,6.768866,6,0.8626646,18,11.48276,8,4.25,6,3,0,
